Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1948,London,Aquatics,Swimming,"CURTIS, Ann Elisabeth",USA,Women,100M Freestyle,Silver
1948,London,Aquatics,Swimming,"MITRO, György",HUN,Men,1500M Freestyle,Bronze
1948,London,Aquatics,Swimming,"MCLANE, James Price Jr.",USA,Men,1500M Freestyle,Gold
1948,London,Aquatics,Swimming,"MARSHALL, John Birnie",AUS,Men,1500M Freestyle,Silver
1948,London,Aquatics,Swimming,"SOHL, Robert Raymond",USA,Men,200M Breaststroke,Bronze
1948,London,Aquatics,Swimming,"VERDEUR, Joseph Thomas",USA,Men,200M Breaststroke,Gold
1948,London,Aquatics,Swimming,"CARTER, Keith Eyre",USA,Men,200M Breaststroke,Silver
1948,London,Aquatics,Swimming,"NOVAK-GERARD, Eva",HUN,Women,200M Breaststroke,Bronze
1948,London,Aquatics,Swimming,"VAN VLIET, Petronella (Nel)",NED,Women,200M Breaststroke,Gold
1948,London,Aquatics,Swimming,"LYONS, Beatrice Nancy",AUS,Women,200M Breaststroke,Silver
1948,London,Aquatics,Swimming,"MARSHALL, John Birnie",AUS,Men,400M Freestyle,Bronze
1948,London,Aquatics,Swimming,"SMITH, William M. Jr.",USA,Men,400M Freestyle,Gold
1948,London,Aquatics,Swimming,"MCLANE, James Price Jr.",USA,Men,400M Freestyle,Silver
1948,London,Aquatics,Swimming,"GIBSON, Catherine",GBR,Women,400M Freestyle,Bronze
1948,London,Aquatics,Swimming,"CURTIS, Ann Elisabeth",USA,Women,400M Freestyle,Gold
1948,London,Aquatics,Swimming,"HARUP, Karen Margrethe",DEN,Women,400M Freestyle,Silver
1948,London,Aquatics,Swimming,"HEIJTING-SCHUHMACHER, Irma",NED,Women,4X100M Freestyle Relay,Bronze
1948,London,Aquatics,Swimming,"LINSSEN-VAESSEN, Marie-Louise Jean",NED,Women,4X100M Freestyle Relay,Bronze
1948,London,Aquatics,Swimming,"MARSMAN, Margot",NED,Women,4X100M Freestyle Relay,Bronze
1948,London,Aquatics,Swimming,"TERMEULEN, Johanna Maria",NED,Women,4X100M Freestyle Relay,Bronze
1948,London,Aquatics,Swimming,"CORRIDON, Marie Louise",USA,Women,4X100M Freestyle Relay,Gold
1948,London,Aquatics,Swimming,"CURTIS, Ann Elisabeth",USA,Women,4X100M Freestyle Relay,Gold
1948,London,Aquatics,Swimming,"HELSER, Brenda Merserau",USA,Women,4X100M Freestyle Relay,Gold
1948,London,Aquatics,Swimming,"KALAMA, Thelma H.",USA,Women,4X100M Freestyle Relay,Gold
1948,London,Aquatics,Swimming,"ANDERSEN, Greta Marie",DEN,Women,4X100M Freestyle Relay,Silver
1948,London,Aquatics,Swimming,"CARSTENSEN, Fritze Wulf",DEN,Women,4X100M Freestyle Relay,Silver
1948,London,Aquatics,Swimming,"HARUP, Karen Margrethe",DEN,Women,4X100M Freestyle Relay,Silver
1948,London,Aquatics,Swimming,"RIISE, Eva Johanne",DEN,Women,4X100M Freestyle Relay,Silver
1948,London,Aquatics,Swimming,"BERNARDO, Joseph",FRA,Men,4X200M Freestyle Relay,Bronze
1948,London,Aquatics,Swimming,"CORNU, Rene",FRA,Men,4X200M Freestyle Relay,Bronze
1948,London,Aquatics,Swimming,"JANY, Alexandre",FRA,Men,4X200M Freestyle Relay,Bronze
1948,London,Aquatics,Swimming,"PADOU JR., Henri",FRA,Men,4X200M Freestyle Relay,Bronze
1948,London,Aquatics,Swimming,"MCLANE, James Price Jr.",USA,Men,4X200M Freestyle Relay,Gold
1948,London,Aquatics,Swimming,"RIS, Walter Stephen",USA,Men,4X200M Freestyle Relay,Gold
1948,London,Aquatics,Swimming,"SMITH, William M. Jr.",USA,Men,4X200M Freestyle Relay,Gold
1948,London,Aquatics,Swimming,"WOLF, Wallace Perry",USA,Men,4X200M Freestyle Relay,Gold
1948,London,Aquatics,Swimming,"KADAS, Geza",HUN,Men,4X200M Freestyle Relay,Silver
1948,London,Aquatics,Swimming,"MITRO, György",HUN,Men,4X200M Freestyle Relay,Silver
1948,London,Aquatics,Swimming,"NYEKI, Imre",HUN,Men,4X200M Freestyle Relay,Silver
1948,London,Aquatics,Swimming,"SZATMARI, Elemer",HUN,Men,4X200M Freestyle Relay,Silver
1948,London,Aquatics,Water polo,"BRAASEM, Cornelis",NED,Men,Water Polo,Bronze
1948,London,Aquatics,Water polo,"KEETELAAR, Hendrikus Zacharias",NED,Men,Water Polo,Bronze
1948,London,Aquatics,Water polo,"KOREVAAR, Cornelis (Nijs)",NED,Men,Water Polo,Bronze
1948,London,Aquatics,Water polo,"ROHNER, Johannes Jacobus",NED,Men,Water Polo,Bronze
1948,London,Aquatics,Water polo,"RUIMSCHOTEL, Albert Frits",NED,Men,Water Polo,Bronze
1948,London,Aquatics,Water polo,"SALOMONS, Pieter Johannes Alexander",NED,Men,Water Polo,Bronze
1948,London,Aquatics,Water polo,"SMOL, Frits",NED,Men,Water Polo,Bronze
1948,London,Aquatics,Water polo,"STAM, Hans",NED,Men,Water Polo,Bronze
1948,London,Aquatics,Water polo,"VAN FEGGELEN, Rudolh Fredrik Otto",NED,Men,Water Polo,Bronze
1948,London,Aquatics,Water polo,"ARENA, Ermenegildo",ITA,Men,Water Polo,Gold
1948,London,Aquatics,Water polo,"BULGARELLI, Emilio",ITA,Men,Water Polo,Gold
1948,London,Aquatics,Water polo,"BUONOCORE, Pasquale",ITA,Men,Water Polo,Gold
1948,London,Aquatics,Water polo,"GHIRA, Aldo",ITA,Men,Water Polo,Gold
1948,London,Aquatics,Water polo,"MAIONI, Mario",ITA,Men,Water Polo,Gold
1948,London,Aquatics,Water polo,"OGNIO, Geminio",ITA,Men,Water Polo,Gold
1948,London,Aquatics,Water polo,"PANDOLFINI, Gianfranco",ITA,Men,Water Polo,Gold
1948,London,Aquatics,Water polo,"PANDOLFINI, Tullio",ITA,Men,Water Polo,Gold
1948,London,Aquatics,Water polo,"RUBINI, Cesare",ITA,Men,Water Polo,Gold
1948,London,Aquatics,Water polo,"BRANDI, Jenö",HUN,Men,Water Polo,Silver
1948,London,Aquatics,Water polo,"CSUVIK, Oszkar",HUN,Men,Water Polo,Silver
1948,London,Aquatics,Water polo,"FABIAN, Dezsö",HUN,Men,Water Polo,Silver
1948,London,Aquatics,Water polo,"GYARMATI, Dezso",HUN,Men,Water Polo,Silver
1948,London,Aquatics,Water polo,"GYORFFI, Endre",HUN,Men,Water Polo,Silver
1948,London,Aquatics,Water polo,"HOLOP, Miklos",HUN,Men,Water Polo,Silver
1948,London,Aquatics,Water polo,"JENEI, Laszlo",HUN,Men,Water Polo,Silver
1948,London,Aquatics,Water polo,"LEMHENYI, DezsÃ¶",HUN,Men,Water Polo,Silver
1948,London,Aquatics,Water polo,"SZITTYA, Karoly",HUN,Men,Water Polo,Silver
1948,London,Aquatics,Water polo,"SZIVOS, Istvan",HUN,Men,Water Polo,Silver
1948,London,Athletics,Athletics,"ALBERTSSON, Bertil",SWE,Men,10000M,Bronze
1948,London,Athletics,Athletics,"ZATOPEK, Emil",TCH,Men,10000M,Gold
1948,London,Athletics,Athletics,"MIMOUN, Alain",FRA,Men,10000M,Silver
1948,London,Athletics,Athletics,"SCHWAB, Erich Arthur Fritz",SUI,Men,10000M Walk,Bronze
1948,London,Athletics,Athletics,"MIKAELSSON, John",SWE,Men,10000M Walk,Gold
1948,London,Athletics,Athletics,"JOHANSSON, Ingemar",SWE,Men,10000M Walk,Silver
1948,London,Athletics,Athletics,"LABEACH, Lloyd",PAN,Men,100M,Bronze
1948,London,Athletics,Athletics,"DILLARD, Harrison",USA,Men,100M,Gold
1948,London,Athletics,Athletics,"EWELL, Harold Norwood",USA,Men,100M,Silver
1948,London,Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Women,100M,Bronze
1948,London,Athletics,Athletics,"BLANKERS-KOEN, Fanny",NED,Women,100M,Gold
1948,London,Athletics,Athletics,"MANLEY, Dorothy Gladys",GBR,Women,100M,Silver
1948,London,Athletics,Athletics,"DIXON, Craig",USA,Men,110M Hurdles,Bronze
1948,London,Athletics,Athletics,"PORTER, William Franklin III",USA,Men,110M Hurdles,Gold
1948,London,Athletics,Athletics,"SCOTT, Clyde",USA,Men,110M Hurdles,Silver
1948,London,Athletics,Athletics,"SLIJKHUIS, Willem",NED,Men,1500M,Bronze
1948,London,Athletics,Athletics,"ERIKSSON, Henry",SWE,Men,1500M,Gold
1948,London,Athletics,Athletics,"STRAND, Lennart",SWE,Men,1500M,Silver
1948,London,Athletics,Athletics,"LABEACH, Lloyd",PAN,Men,200M,Bronze
1948,London,Athletics,Athletics,"PATTON, Melvin Emery",USA,Men,200M,Gold
1948,London,Athletics,Athletics,"EWELL, Harold Norwood",USA,Men,200M,Silver
1948,London,Athletics,Athletics,"PATTERSON, Audrey Mickey",USA,Women,200M,Bronze
1948,London,Athletics,Athletics,"BLANKERS-KOEN, Fanny",NED,Women,200M,Gold
1948,London,Athletics,Athletics,"WILLIAMSON, Audrey Doreen Swayne",GBR,Women,200M,Silver
1948,London,Athletics,Athletics,"HAGSTRÖM, Göte",SWE,Men,3000M Steeplechase,Bronze
1948,London,Athletics,Athletics,"SJÖSTRAND, Tore",SWE,Men,3000M Steeplechase,Gold
1948,London,Athletics,Athletics,"ELMSATER, Erik",SWE,Men,3000M Steeplechase,Silver
1948,London,Athletics,Athletics,"WHITFIELD, Malvin Groston",USA,Men,400M,Bronze
1948,London,Athletics,Athletics,"WINT, Arthur",JAM,Men,400M,Gold
1948,London,Athletics,Athletics,"MCKENLEY, Herbert",JAM,Men,400M,Silver
1948,London,Athletics,Athletics,"LARSSON, Rune",SWE,Men,400M Hurdles,Bronze
1948,London,Athletics,Athletics,"COCHRAN, Roy Braxton",USA,Men,400M Hurdles,Gold
1948,London,Athletics,Athletics,"WHITE, Duncan",SRI,Men,400M Hurdles,Silver
1948,London,Athletics,Athletics,"MONTI, Carlo",ITA,Men,4X100M Relay,Bronze
1948,London,Athletics,Athletics,"PERRUCCONI, Enrico",ITA,Men,4X100M Relay,Bronze
1948,London,Athletics,Athletics,"SIDDI, Antonio",ITA,Men,4X100M Relay,Bronze
1948,London,Athletics,Athletics,"TITO, Michele",ITA,Men,4X100M Relay,Bronze
1948,London,Athletics,Athletics,"DILLARD, Harrison",USA,Men,4X100M Relay,Gold
1948,London,Athletics,Athletics,"EWELL, Harold Norwood",USA,Men,4X100M Relay,Gold
1948,London,Athletics,Athletics,"PATTON, Melvin Emery",USA,Men,4X100M Relay,Gold
1948,London,Athletics,Athletics,"WRIGHT, Lorenzo Christopher",USA,Men,4X100M Relay,Gold
1948,London,Athletics,Athletics,"ARCHER, John",GBR,Men,4X100M Relay,Silver
1948,London,Athletics,Athletics,"GREGORY, John Arthur",GBR,Men,4X100M Relay,Silver
1948,London,Athletics,Athletics,"JONES, Kenneth Jeffrey",GBR,Men,4X100M Relay,Silver
1948,London,Athletics,Athletics,"MCCORQUODALE, Alastair",GBR,Men,4X100M Relay,Silver
1948,London,Athletics,Athletics,"FOSTER, Dianne P.",CAN,Women,4X100M Relay,Bronze
1948,London,Athletics,Athletics,"JONES, Patricia",CAN,Women,4X100M Relay,Bronze
1948,London,Athletics,Athletics,"MACKAY-MURRALL, Nancy",CAN,Women,4X100M Relay,Bronze
1948,London,Athletics,Athletics,"MEYERS, Violet",CAN,Women,4X100M Relay,Bronze
1948,London,Athletics,Athletics,"BLANKERS-KOEN, Fanny",NED,Women,4X100M Relay,Gold
1948,London,Athletics,Athletics,"STAD-DE JONG, Xenia",NED,Women,4X100M Relay,Gold
1948,London,Athletics,Athletics,"VAN DER KADE-KOUDIJS, Gerda Johanna Marie",NED,Women,4X100M Relay,Gold
1948,London,Athletics,Athletics,"WITZIERS-TIMMER, Jeannette Josephina Maria",NED,Women,4X100M Relay,Gold
1948,London,Athletics,Athletics,"KING-WALKER, Joyce A.",AUS,Women,4X100M Relay,Silver
1948,London,Athletics,Athletics,"MASTON-FERGSON, June Rit",AUS,Women,4X100M Relay,Silver
1948,London,Athletics,Athletics,"MCKINNON, Elizabeth",AUS,Women,4X100M Relay,Silver
1948,London,Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Women,4X100M Relay,Silver
1948,London,Athletics,Athletics,"ALNEVIK, Folke",SWE,Men,4X400M Relay,Bronze
1948,London,Athletics,Athletics,"LARSSON, Rune",SWE,Men,4X400M Relay,Bronze
1948,London,Athletics,Athletics,"LUNDQUIST, Kurt",SWE,Men,4X400M Relay,Bronze
1948,London,Athletics,Athletics,"WOLFBRANDT, Lars-Erik",SWE,Men,4X400M Relay,Bronze
1948,London,Athletics,Athletics,"BOURLAND, Clifford Frederick",USA,Men,4X400M Relay,Gold
1948,London,Athletics,Athletics,"COCHRAN, Roy Braxton",USA,Men,4X400M Relay,Gold
1948,London,Athletics,Athletics,"HARNDEN, Arthur Harold",USA,Men,4X400M Relay,Gold
1948,London,Athletics,Athletics,"WHITFIELD, Malvin Groston",USA,Men,4X400M Relay,Gold
1948,London,Athletics,Athletics,"CHEF D'HOTEL, Robert",FRA,Men,4X400M Relay,Silver
1948,London,Athletics,Athletics,"KEREBEL, Jean",FRA,Men,4X400M Relay,Silver
1948,London,Athletics,Athletics,"LUNIS, Jacques",FRA,Men,4X400M Relay,Silver
1948,London,Athletics,Athletics,"SCHEWETTA, Francois",FRA,Men,4X400M Relay,Silver
1948,London,Athletics,Athletics,"SLIJKHUIS, Willem",NED,Men,5000M,Bronze
1948,London,Athletics,Athletics,"REIFF, Gaston Etienne",BEL,Men,5000M,Gold
1948,London,Athletics,Athletics,"ZATOPEK, Emil",TCH,Men,5000M,Silver
1948,London,Athletics,Athletics,"JOHNSON, Terence Lloyd",GBR,Men,50KM Walk,Bronze
1948,London,Athletics,Athletics,"LJUNGGREN, John Artur",SWE,Men,50KM Walk,Gold
1948,London,Athletics,Athletics,"GODEL, Gaston",SUI,Men,50KM Walk,Silver
1948,London,Athletics,Athletics,"HANSENNE, Marcel",FRA,Men,800M,Bronze
1948,London,Athletics,Athletics,"WHITFIELD, Malvin Groston",USA,Men,800M,Gold
1948,London,Athletics,Athletics,"WINT, Arthur",JAM,Men,800M,Silver
1948,London,Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Women,80M Hurdles,Bronze
1948,London,Athletics,Athletics,"BLANKERS-KOEN, Fanny",NED,Women,80M Hurdles,Gold
1948,London,Athletics,Athletics,"GARDNER, Maureen Angela Jane",GBR,Women,80M Hurdles,Silver
1948,London,Athletics,Athletics,"SIMMONS, Floyd Macon Jr.",USA,Men,Decathlon,Bronze
1948,London,Athletics,Athletics,"MATHIAS, Robert",USA,Men,Decathlon,Gold
1948,London,Athletics,Athletics,"HEINRICH, Ignace",FRA,Men,Decathlon,Silver
1948,London,Athletics,Athletics,"GORDIEN, Fortune Edward",USA,Men,Discus Throw,Bronze
1948,London,Athletics,Athletics,"CONSOLINI, Adolfo",ITA,Men,Discus Throw,Gold
1948,London,Athletics,Athletics,"TOSI, Giuseppe",ITA,Men,Discus Throw,Silver
1948,London,Athletics,Athletics,"MAZEAS, Jacqueline",FRA,Women,Discus Throw,Bronze
1948,London,Athletics,Athletics,"OSTERMEYER, Micheline",FRA,Women,Discus Throw,Gold
1948,London,Athletics,Athletics,"CORDIALE-GENTILE, Edera",ITA,Women,Discus Throw,Silver
1948,London,Athletics,Athletics,"BENNETT, Robert Howard",USA,Men,Hammer Throw,Bronze
1948,London,Athletics,Athletics,"NEMETH, Imre",HUN,Men,Hammer Throw,Gold
1948,London,Athletics,Athletics,"GUBIJAN, Ivan",YUG,Men,Hammer Throw,Silver
1948,London,Athletics,Athletics,"STANICH, George Anthony",USA,Men,High Jump,Bronze
1948,London,Athletics,Athletics,"WINTER, John",AUS,Men,High Jump,Gold
1948,London,Athletics,Athletics,"PAULSON, Bjorn Andreas",NOR,Men,High Jump,Silver
1948,London,Athletics,Athletics,"OSTERMEYER, Micheline",FRA,Women,High Jump,Bronze
1948,London,Athletics,Athletics,"COACHMAN, Alice Marie",USA,Women,High Jump,Gold
1948,London,Athletics,Athletics,"ODAM-TYLER, Dorothy Beatrice J.",GBR,Women,High Jump,Silver
1948,London,Athletics,Athletics,"VARSZEGI, Jozsef",HUN,Men,Javelin Throw,Bronze
1948,London,Athletics,Athletics,"RAUTAVAARA, Kaj Tapio",FIN,Men,Javelin Throw,Gold
1948,London,Athletics,Athletics,"SEYMOUR, Stephen Andrew",USA,Men,Javelin Throw,Silver
1948,London,Athletics,Athletics,"CARLSTEDT-KELSBY, Lily Marie Louise",DEN,Women,Javelin Throw,Bronze
1948,London,Athletics,Athletics,"BAUMA, Hermine (Herma)",AUT,Women,Javelin Throw,Gold
1948,London,Athletics,Athletics,"PARVIAINEN, Kaisa",FIN,Women,Javelin Throw,Silver
1948,London,Athletics,Athletics,"DOUGLAS, Herbert Paul Jr.",USA,Men,Long Jump,Bronze
1948,London,Athletics,Athletics,"STEELE, William Samuel",USA,Men,Long Jump,Gold
1948,London,Athletics,Athletics,"BRUCE, Thomas Theodore",AUS,Men,Long Jump,Silver
1948,London,Athletics,Athletics,"LEYMAN, Ann-Britt",SWE,Women,Long Jump,Bronze
1948,London,Athletics,Athletics,"GYARMATI, Olga",HUN,Women,Long Jump,Gold
1948,London,Athletics,Athletics,"SIMONETTO DE PORTELA, Noemi",ARG,Women,Long Jump,Silver
1948,London,Athletics,Athletics,"GAILLY, Etienne",BEL,Men,Marathon,Bronze
1948,London,Athletics,Athletics,"CABRERA, Delfo",ARG,Men,Marathon,Gold
1948,London,Athletics,Athletics,"RICHARDS, Thomas John Henry",GBR,Men,Marathon,Silver
1948,London,Athletics,Athletics,"RICHARDS, Robert",USA,Men,Pole Vault,Bronze
1948,London,Athletics,Athletics,"SMITH, Owen Guinn",USA,Men,Pole Vault,Gold
1948,London,Athletics,Athletics,"KATAJA, Erkki Olavi",FIN,Men,Pole Vault,Silver
1948,London,Athletics,Athletics,"FUCHS, James Emanuel",USA,Men,Shot Put,Bronze
1948,London,Athletics,Athletics,"THOMPSON, Wilbur Marvin",USA,Men,Shot Put,Gold
1948,London,Athletics,Athletics,"DELANEY, Francis James",USA,Men,Shot Put,Silver
1948,London,Athletics,Athletics,"SCHÄFFER-MAYER, Ine",AUT,Women,Shot Put,Bronze
1948,London,Athletics,Athletics,"OSTERMEYER, Micheline",FRA,Women,Shot Put,Gold
1948,London,Athletics,Athletics,"PICCININI, Amelia",ITA,Women,Shot Put,Silver
1948,London,Athletics,Athletics,"SARIALP, Ruhi",TUR,Men,Triple Jump,Bronze
1948,London,Athletics,Athletics,"AHMAN, Arne",SWE,Men,Triple Jump,Gold
1948,London,Athletics,Athletics,"AVERY, George Gordon",AUS,Men,Triple Jump,Silver
1948,London,Basketball,Basketball,"AZEVEDO EVORA, Affonso",BRA,Men,Basketball,Bronze
1948,London,Basketball,Basketball,"BENVENUTI, L.",BRA,Men,Basketball,Bronze
1948,London,Basketball,Basketball,"BRAZ, Joao Francisco",BRA,Men,Basketball,Bronze
1948,London,Basketball,Basketball,"DE AZEVEDO, Zenny",BRA,Men,Basketball,Bronze
1948,London,Basketball,Basketball,"DE FREITAS, Rui",BRA,Men,Basketball,Bronze
1948,London,Basketball,Basketball,"DIAS, Marcus Vinicius",BRA,Men,Basketball,Bronze
1948,London,Basketball,Basketball,"GEMIGNANI, Alexandro",BRA,Men,Basketball,Bronze
1948,London,Basketball,Basketball,"MARSON, Alberto",BRA,Men,Basketball,Bronze
1948,London,Basketball,Basketball,"PACHECO DE OLIVEIRA, Nilton",BRA,Men,Basketball,Bronze
1948,London,Basketball,Basketball,"RODRIGUES DA MOTTA, Alfredo",BRA,Men,Basketball,Bronze
1948,London,Basketball,Basketball,"RODRIGUES, G.",BRA,Men,Basketball,Bronze
1948,London,Basketball,Basketball,"SORCINELLI, Massinet",BRA,Men,Basketball,Bronze
1948,London,Basketball,Basketball,"BARKER, Clifford Eugene",USA,Men,Basketball,Gold
1948,London,Basketball,Basketball,"BARKSDALE, Donald Argee",USA,Men,Basketball,Gold
1948,London,Basketball,Basketball,"BEARD, Ralph Milton Jr.",USA,Men,Basketball,Gold
1948,London,Basketball,Basketball,"BECK, Lewis William Jr.",USA,Men,Basketball,Gold
1948,London,Basketball,Basketball,"BORYLA, Vincent Joseph",USA,Men,Basketball,Gold
1948,London,Basketball,Basketball,"CARPENTER, Gordon",USA,Men,Basketball,Gold
1948,London,Basketball,Basketball,"GROZA, Alexander John",USA,Men,Basketball,Gold
1948,London,Basketball,Basketball,"JONES, Wallace Clayton",USA,Men,Basketball,Gold
1948,London,Basketball,Basketball,"KURLAND, Robert Albert",USA,Men,Basketball,Gold
1948,London,Basketball,Basketball,"LUMPP, Raymond George",USA,Men,Basketball,Gold
1948,London,Basketball,Basketball,"PITTS, Robert C.",USA,Men,Basketball,Gold
1948,London,Basketball,Basketball,"RENICK, John (Jesse) Bernard",USA,Men,Basketball,Gold
1948,London,Basketball,Basketball,"ROBINSON, Robert L.Jackson",USA,Men,Basketball,Gold
1948,London,Basketball,Basketball,"ROLLINS, Kenneth Herman",USA,Men,Basketball,Gold
1948,London,Basketball,Basketball,"BARRAIS, Andre",FRA,Men,Basketball,Silver
1948,London,Basketball,Basketball,"BONNEVIE, Michel",FRA,Men,Basketball,Silver
1948,London,Basketball,Basketball,"BUFFIERE, Andre",FRA,Men,Basketball,Silver
1948,London,Basketball,Basketball,"CHOCAT, Rene",FRA,Men,Basketball,Silver
1948,London,Basketball,Basketball,"DERENCY, Rene",FRA,Men,Basketball,Silver
1948,London,Basketball,Basketball,"DESAYMONNET, Maurice",FRA,Men,Basketball,Silver
1948,London,Basketball,Basketball,"EVEN, Andre",FRA,Men,Basketball,Silver
1948,London,Basketball,Basketball,"GIRARDOT, Maurice",FRA,Men,Basketball,Silver
1948,London,Basketball,Basketball,"GUILLOU, Fernand",FRA,Men,Basketball,Silver
1948,London,Basketball,Basketball,"OFFNER, Raymond",FRA,Men,Basketball,Silver
1948,London,Basketball,Basketball,"PERRIER, Jacques",FRA,Men,Basketball,Silver
1948,London,Basketball,Basketball,"QUENIN, Yvan",FRA,Men,Basketball,Silver
1948,London,Basketball,Basketball,"ROBUFFIC, Lucien",FRA,Men,Basketball,Silver
1948,London,Basketball,Basketball,"THIOLON, Pierre",FRA,Men,Basketball,Silver
1948,London,Boxing,Boxing,"HAN, Soo-An",KOR,Men,- 51KG (Flyweight),Bronze
1948,London,Boxing,Boxing,"PEREZ, Pascual Nicolas",ARG,Men,- 51KG (Flyweight),Gold
1948,London,Boxing,Boxing,"BANDINELLI, Spartaco",ITA,Men,- 51KG (Flyweight),Silver
1948,London,Boxing,Boxing,"ARTHUR, John",RSA,Men,+ 80KG (Heavyweight),Bronze
1948,London,Boxing,Boxing,"IGLESIAS, Rafael",ARG,Men,+ 80KG (Heavyweight),Gold
1948,London,Boxing,Boxing,"NILSSON, Gunnar",SWE,Men,+ 80KG (Heavyweight),Silver
1948,London,Boxing,Boxing,"VENEGAS, Juan E.",PUR,Men,51 - 54KG (Bantamweight),Bronze
1948,London,Boxing,Boxing,"CSIK, Tibor",HUN,Men,51 - 54KG (Bantamweight),Gold
1948,London,Boxing,Boxing,"ZUDDAS, Gianbattista",ITA,Men,51 - 54KG (Bantamweight),Silver
1948,London,Boxing,Boxing,"ANTKIEWICZ, Aleksy",POL,Men,54 - 58KG (Featherweight),Bronze
1948,London,Boxing,Boxing,"FORMENTI, Ernesto",ITA,Men,54 - 58KG (Featherweight),Gold
1948,London,Boxing,Boxing,"SHEPHERD, Dennis",RSA,Men,54 - 58KG (Featherweight),Silver
1948,London,Boxing,Boxing,"WAD, Svend",DEN,Men,58 - 62KG (Lightweight),Bronze
1948,London,Boxing,Boxing,"DREYER, Gerald",RSA,Men,58 - 62KG (Lightweight),Gold
1948,London,Boxing,Boxing,"VISSERS, Joseph",BEL,Men,58 - 62KG (Lightweight),Silver
1948,London,Boxing,Boxing,"D'OTTAVIO, Alessandro",ITA,Men,62 - 67KG (Welterweight),Bronze
1948,London,Boxing,Boxing,"TORMA, Julius",TCH,Men,62 - 67KG (Welterweight),Gold
1948,London,Boxing,Boxing,"HERRING, Horace",USA,Men,62 - 67KG (Welterweight),Silver
1948,London,Boxing,Boxing,"FONTANA, Ivano",ITA,Men,67 - 73KG (Middleweight),Bronze
1948,London,Boxing,Boxing,"PAPP, Laszlo",HUN,Men,67 - 73KG (Middleweight),Gold
1948,London,Boxing,Boxing,"WRIGHT, John A.",GBR,Men,67 - 73KG (Middleweight),Silver
1948,London,Boxing,Boxing,"CIA, Mauro",ARG,Men,73 - 80KG (Light-Heavyweight),Bronze
1948,London,Boxing,Boxing,"HUNTER, George",RSA,Men,73 - 80KG (Light-Heavyweight),Gold
1948,London,Boxing,Boxing,"SCOTT, Donald E.",GBR,Men,73 - 80KG (Light-Heavyweight),Silver
1948,London,Canoe / Kayak,Canoe / Kayak F,"LANE, Norman Douglas",CAN,Men,C-1 10000M,Bronze
1948,London,Canoe / Kayak,Canoe / Kayak F,"CAPEK, Frantisek",TCH,Men,C-1 10000M,Gold
1948,London,Canoe / Kayak,Canoe / Kayak F,"HAVENS, Frank",USA,Men,C-1 10000M,Silver
1948,London,Canoe / Kayak,Canoe / Kayak F,"BOUTIGNY, Robert",FRA,Men,C-1 1000M (Canoe Single),Bronze
