Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1904,St Louis,Boxing,Boxing,"KIRK, Oliver L.",USA,Men,47.63 - 52.16KG (Bantamweight),Gold
1904,St Louis,Boxing,Boxing,"FINNEGAN, George",USA,Men,47.63 - 52.16KG (Bantamweight),Silver
1904,St Louis,Boxing,Boxing,"GILMORE, Frederick",USA,Men,52.16 - 56.7KG (Featherweight),Bronze
1904,St Louis,Boxing,Boxing,"KIRK, Oliver L.",USA,Men,52.16 - 56.7KG (Featherweight),Gold
1904,St Louis,Boxing,Boxing,"HALLER, Frank",USA,Men,52.16 - 56.7KG (Featherweight),Silver
1904,St Louis,Boxing,Boxing,"VAN HORN, Russell",USA,Men,56.7 - 61.24KG (Lightweight),Bronze
1904,St Louis,Boxing,Boxing,"SPANGER, Harry J.",USA,Men,56.7 - 61.24KG (Lightweight),Gold
1904,St Louis,Boxing,Boxing,"EAGAN, James Jack",USA,Men,56.7 - 61.24KG (Lightweight),Silver
1904,St Louis,Boxing,Boxing,"EAGAN, James Jack",USA,Men,61.24 - 65.77KG (Welterweight),Bronze
1904,St Louis,Boxing,Boxing,"LYDON, Joseph",USA,Men,61.24 - 65.77KG (Welterweight),Bronze
1904,St Louis,Boxing,Boxing,"YOUNG, Albert",USA,Men,61.24 - 65.77KG (Welterweight),Gold
1904,St Louis,Boxing,Boxing,"SPANGER, Harry J.",USA,Men,61.24 - 65.77KG (Welterweight),Silver
1904,St Louis,Boxing,Boxing,"MAYER, Charles",USA,Men,65.77 - 71.67KG (Middleweight),Gold
1904,St Louis,Boxing,Boxing,"SPRADLEY, Benjamin",USA,Men,65.77 - 71.67KG (Middleweight),Silver
1904,St Louis,Cycling,Cycling Track,"BILLINGTON, Edward",USA,Men,1 Mile (1609.3M),Bronze
1904,St Louis,Cycling,Cycling Track,"HURLEY, Marcus",USA,Men,1 Mile (1609.3M),Gold
1904,St Louis,Cycling,Cycling Track,"DOWNING, Burton",USA,Men,1 Mile (1609.3M),Silver
1904,St Louis,Cycling,Cycling Track,"DOWNING, Burton",USA,Men,1/2 Mile (804.7M),Bronze
1904,St Louis,Cycling,Cycling Track,"HURLEY, Marcus",USA,Men,1/2 Mile (804.7M),Gold
1904,St Louis,Cycling,Cycling Track,"BILLINGTON, Edward",USA,Men,1/2 Mile (804.7M),Silver
1904,St Louis,Cycling,Cycling Track,"BILLINGTON, Edward",USA,Men,1/3 Mile (536.5M),Bronze
1904,St Louis,Cycling,Cycling Track,"HURLEY, Marcus",USA,Men,1/3 Mile (536.5M),Gold
1904,St Louis,Cycling,Cycling Track,"DOWNING, Burton",USA,Men,1/3 Mile (536.5M),Silver
1904,St Louis,Cycling,Cycling Track,"BILLINGTON, Edward",USA,Men,1/4 Mile (402.3M),Bronze
1904,St Louis,Cycling,Cycling Track,"HURLEY, Marcus",USA,Men,1/4 Mile (402.3M),Gold
1904,St Louis,Cycling,Cycling Track,"DOWNING, Burton",USA,Men,1/4 Mile (402.3M),Silver
1904,St Louis,Cycling,Cycling Track,"HURLEY, Marcus",USA,Men,2 Miles (3.218KM),Bronze
1904,St Louis,Cycling,Cycling Track,"DOWNING, Burton",USA,Men,2 Miles (3.218KM),Gold
1904,St Louis,Cycling,Cycling Track,"GOERKE, Oscar",USA,Men,2 Miles (3.218KM),Silver
1904,St Louis,Cycling,Cycling Track,"WILEY, George",USA,Men,25 Miles (40.232KM),Bronze
1904,St Louis,Cycling,Cycling Track,"DOWNING, Burton",USA,Men,25 Miles (40.232KM),Gold
1904,St Louis,Cycling,Cycling Track,"ANDREWS, Arthur F.",USA,Men,25 Miles (40.232KM),Silver
1904,St Louis,Cycling,Cycling Track,"ANDREWS, Arthur F.",USA,Men,5 Miles (8.046KM),Bronze
1904,St Louis,Cycling,Cycling Track,"SCHLEE, Charles",USA,Men,5 Miles (8.046KM),Gold
1904,St Louis,Cycling,Cycling Track,"WILEY, George",USA,Men,5 Miles (8.046KM),Silver
1904,St Louis,Fencing,Fencing,"VAN ZO POST, Albertson",CUB,Men,Épée Individual,Bronze
1904,St Louis,Fencing,Fencing,"FONST, Ramon",CUB,Men,Épée Individual,Gold
1904,St Louis,Fencing,Fencing,"TATHAM, Charles",CUB,Men,Épée Individual,Silver
1904,St Louis,Fencing,Fencing,"TATHAM, Charles",CUB,Men,Foil Individual,Bronze
1904,St Louis,Fencing,Fencing,"FONST, Ramon",CUB,Men,Foil Individual,Gold
1904,St Louis,Fencing,Fencing,"VAN ZO POST, Albertson",CUB,Men,Foil Individual,Silver
1904,St Louis,Fencing,Fencing,"DIAZ, Manuel",ZZX,Men,Foil Team,Gold
1904,St Louis,Fencing,Fencing,"FONST, Ramon",ZZX,Men,Foil Team,Gold
1904,St Louis,Fencing,Fencing,"VAN ZO POST, Albertson",ZZX,Men,Foil Team,Gold
1904,St Louis,Fencing,Fencing,"FOX, Arthur",USA,Men,Foil Team,Silver
1904,St Louis,Fencing,Fencing,"TATHAM, Charles",USA,Men,Foil Team,Silver
1904,St Louis,Fencing,Fencing,"TOWNSEND, Charles Fitzhugh",USA,Men,Foil Team,Silver
1904,St Louis,Fencing,Fencing,"VAN ZO POST, Albertson",CUB,Men,Sabre Individual,Bronze
1904,St Louis,Fencing,Fencing,"DIAZ, Manuel",CUB,Men,Sabre Individual,Gold
1904,St Louis,Fencing,Fencing,"GREBE, William",USA,Men,Sabre Individual,Silver
1904,St Louis,Fencing,Fencing,"GREBE, William",USA,Men,"Stick, Single",Bronze
1904,St Louis,Fencing,Fencing,"VAN ZO POST, Albertson",CUB,Men,"Stick, Single",Gold
1904,St Louis,Fencing,Fencing,"O'CONNOR, William Scott",USA,Men,"Stick, Single",Silver
1904,St Louis,Football,Football,"BRADY, Joseph J.",USA,Men,Football,Bronze
1904,St Louis,Football,Football,"COOKE, George Edwin",USA,Men,Football,Bronze
1904,St Louis,Football,Football,"COOKE, Thomas J.",USA,Men,Football,Bronze
1904,St Louis,Football,Football,"COSTGROVE, Cormic F.",USA,Men,Football,Bronze
1904,St Louis,Football,Football,DIERKES,USA,Men,Football,Bronze
1904,St Louis,Football,Football,"DOOLING, Martin T.",USA,Men,Football,Bronze
1904,St Louis,Football,Football,"FROST, Frank",USA,Men,Football,Bronze
1904,St Louis,Football,Football,"JAMESON, Claude Stanley",USA,Men,Football,Bronze
1904,St Louis,Football,Football,"JAMESON, Henry Wood",USA,Men,Football,Bronze
1904,St Louis,Football,Football,"JOHNSON, -",USA,Men,Football,Bronze
1904,St Louis,Football,Football,O'CONNELL,USA,Men,Football,Bronze
1904,St Louis,Football,Football,"TATE, Harry",USA,Men,Football,Bronze
1904,St Louis,Football,Football,"BARTLIFF, Charles Albert",USA,Men,Football,Gold
1904,St Louis,Football,Football,"BRADY, Joseph J.",USA,Men,Football,Gold
1904,St Louis,Football,Football,"BRITTINGHAM, Warren G.",USA,Men,Football,Gold
1904,St Louis,Football,Football,"BROCKMEYER, Oscar B.",USA,Men,Football,Gold
1904,St Louis,Football,Football,"COOKE, George Edwin",USA,Men,Football,Gold
1904,St Louis,Football,Football,"COOKE, Thomas J.",USA,Men,Football,Gold
1904,St Louis,Football,Football,"COSTGROVE, Cormic F.",USA,Men,Football,Gold
1904,St Louis,Football,Football,"CUDMORE, Alexander",USA,Men,Football,Gold
1904,St Louis,Football,Football,DIERKES,USA,Men,Football,Gold
1904,St Louis,Football,Football,"DOOLING, Martin T.",USA,Men,Football,Gold
1904,St Louis,Football,Football,"DUCKER, George",CAN,Men,Football,Gold
1904,St Louis,Football,Football,"FRASER, John Alexander",CAN,Men,Football,Gold
1904,St Louis,Football,Football,"FROST, Frank",USA,Men,Football,Gold
1904,St Louis,Football,Football,"GOURLEY, John",CAN,Men,Football,Gold
1904,St Louis,Football,Football,"HALL, Alexander",CAN,Men,Football,Gold
1904,St Louis,Football,Football,"JAMESON, Claude Stanley",USA,Men,Football,Gold
1904,St Louis,Football,Football,"JAMESON, Henry Wood",USA,Men,Football,Gold
1904,St Louis,Football,Football,"JANUARY, Charles James",USA,Men,Football,Gold
1904,St Louis,Football,Football,"JANUARY, John Hartnett",USA,Men,Football,Gold
1904,St Louis,Football,Football,"JANUARY, Thomas Thurston",USA,Men,Football,Gold
1904,St Louis,Football,Football,"JOHNSON, -",USA,Men,Football,Gold
1904,St Louis,Football,Football,"JOHNSON, Albert",CAN,Men,Football,Gold
1904,St Louis,Football,Football,"LANE, Robert",CAN,Men,Football,Gold
1904,St Louis,Football,Football,"LAWLER, Raymond E.",USA,Men,Football,Gold
1904,St Louis,Football,Football,"LINTON, Ernest",CAN,Men,Football,Gold
1904,St Louis,Football,Football,"LYDON, Joseph",USA,Men,Football,Gold
1904,St Louis,Football,Football,"MACDONALD, Gordon",CAN,Men,Football,Gold
1904,St Louis,Football,Football,"MENGES, Louis John",USA,Men,Football,Gold
1904,St Louis,Football,Football,O'CONNELL,USA,Men,Football,Gold
1904,St Louis,Football,Football,"RATICAN, Peter Joseph",USA,Men,Football,Gold
1904,St Louis,Football,Football,"STEEP, Frederick",CAN,Men,Football,Gold
1904,St Louis,Football,Football,"TATE, Harry",USA,Men,Football,Gold
1904,St Louis,Football,Football,"TAYLOR, Thomas",CAN,Men,Football,Gold
1904,St Louis,Football,Football,"TWAITS, William",CAN,Men,Football,Gold
1904,St Louis,Football,Football,"BARTLIFF, Charles Albert",USA,Men,Football,Silver
1904,St Louis,Football,Football,"BRITTINGHAM, Warren G.",USA,Men,Football,Silver
1904,St Louis,Football,Football,"BROCKMEYER, Oscar B.",USA,Men,Football,Silver
1904,St Louis,Football,Football,"CUDMORE, Alexander",USA,Men,Football,Silver
1904,St Louis,Football,Football,"JANUARY, Charles James",USA,Men,Football,Silver
1904,St Louis,Football,Football,"JANUARY, John Hartnett",USA,Men,Football,Silver
1904,St Louis,Football,Football,"JANUARY, Thomas Thurston",USA,Men,Football,Silver
1904,St Louis,Football,Football,"LAWLER, Raymond E.",USA,Men,Football,Silver
1904,St Louis,Football,Football,"LYDON, Joseph",USA,Men,Football,Silver
1904,St Louis,Football,Football,"MENGES, Louis John",USA,Men,Football,Silver
1904,St Louis,Football,Football,"RATICAN, Peter Joseph",USA,Men,Football,Silver
1904,St Louis,Golf,Golf,"MCKINNIE, Burt P.",USA,Men,Individual,Bronze
1904,St Louis,Golf,Golf,"NEWTON, Francis Clement",USA,Men,Individual,Bronze
1904,St Louis,Golf,Golf,"LYON, George Seymour",CAN,Men,Individual,Gold
1904,St Louis,Golf,Golf,"EGAN, Henri Chandler",USA,Men,Individual,Silver
1904,St Louis,Golf,Golf,"CUMMINS, Edward M.",USA,Men,Team,Gold
1904,St Louis,Golf,Golf,"EDWARDS, Kenneth Paine",USA,Men,Team,Gold
1904,St Louis,Golf,Golf,"EGAN, Henri Chandler",USA,Men,Team,Gold
1904,St Louis,Golf,Golf,"EGAN, Walter Eugene",USA,Men,Team,Gold
1904,St Louis,Golf,Golf,"HUNTER, Robert Edward",USA,Men,Team,Gold
1904,St Louis,Golf,Golf,"MOORE, Nathaniel Fish",USA,Men,Team,Gold
1904,St Louis,Golf,Golf,"PHELPS, Mason Elliot",USA,Men,Team,Gold
1904,St Louis,Golf,Golf,"SAWYER, Danieledward",USA,Men,Team,Gold
1904,St Louis,Golf,Golf,"SMOOT, Clement E.",USA,Men,Team,Gold
1904,St Louis,Golf,Golf,"WOOD, Warren K.",USA,Men,Team,Gold
1904,St Louis,Golf,Golf,"CADY, John Deere",USA,Men,Team,Silver
1904,St Louis,Golf,Golf,"LAMBERT, Albert Bond",USA,Men,Team,Silver
1904,St Louis,Golf,Golf,"MAXWELL, John R.",USA,Men,Team,Silver
1904,St Louis,Golf,Golf,"MCKINNIE, Burt P.",USA,Men,Team,Silver
